Year,Month,DayofMonth,DayOfWeek,UniqueCarrier,TailNum,FlightNum,Origin,Dest,CRSDepTime,DepTime,DepDelay,TaxiOut,TaxiIn,CRSArrTime,ArrTime,ArrDelay,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Weekday,ArrDelay_positive,ArrDelay_log,DecimalDepTime,speed
2019,8,22,4,OO,N945SW,5911,SFO,RNO,1111,1142.0,31.0,30.0,5.0,1228,1253.0,25.0,0.0,,0.0,77.0,71.0,36.0,192.0,25.0,0.0,0.0,0.0,0.0,Thursday,25.0,3.258096538021482,11.183333333333334,320.0
2019,4,11,4,DL,N344NW,155,BOS,MSP,1450,1643.0,113.0,17.0,9.0,1705,1858.0,113.0,0.0,,0.0,195.0,195.0,169.0,1124.0,0.0,113.0,0.0,0.0,0.0,Thursday,113.0,4.736198448394496,14.833333333333334,399.05325443786984
2019,2,11,1,AA,N982TW,1305,DFW,JAX,2036,2111.0,35.0,13.0,8.0,2353,21.0,28.0,0.0,,0.0,137.0,130.0,109.0,918.0,28.0,0.0,0.0,0.0,0.0,Monday,28.0,3.367295829986474,20.6,505.3211009174312
2019,10,8,2,DL,N951AT,3088,ORD,LGA,1145,1137.0,-8.0,25.0,5.0,1459,1445.0,-14.0,0.0,,0.0,134.0,128.0,98.0,733.0,,,,,,Tuesday,0.0,0.0,11.75,448.7755102040816
2019,4,3,3,AA,N959NN,134,SAN,ORD,928,925.0,-3.0,17.0,8.0,1536,1514.0,-22.0,0.0,,0.0,248.0,229.0,204.0,1723.0,,,,,,Wednesday,0.0,0.0,9.466666666666667,506.7647058823529
2019,10,1,2,AS,N512AS,479,JFK,PDX,725,802.0,37.0,21.0,2.0,1040,1052.0,12.0,0.0,,0.0,375.0,350.0,327.0,2454.0,,,,,,Tuesday,12.0,2.5649493574615367,7.416666666666667,450.27522935779814
2019,8,14,3,DL,N900DE,2074,ORF,ATL,1230,1226.0,-4.0,12.0,6.0,1420,1407.0,-13.0,0.0,,0.0,110.0,101.0,83.0,516.0,,,,,,Wednesday,0.0,0.0,12.5,373.0120481927711
2019,10,28,1,MQ,N240NN,3345,TUL,DFW,500,456.0,-4.0,11.0,17.0,611,609.0,-2.0,0.0,,0.0,71.0,73.0,45.0,237.0,,,,,,Monday,0.0,0.0,5.0,316.0
2019,3,8,5,WN,N7731A,2257,CMH,BWI,1110,1142.0,32.0,25.0,6.0,1225,1303.0,38.0,0.0,,0.0,75.0,81.0,50.0,337.0,12.0,0.0,6.0,0.0,20.0,Friday,38.0,3.6635616461296463,11.166666666666666,404.40000000000003
2019,2,18,1,HA,N480HA,152,HNL,ITO,745,736.0,-9.0,11.0,5.0,839,827.0,-12.0,0.0,,0.0,54.0,51.0,35.0,216.0,,,,,,Monday,0.0,0.0,7.75,370.2857142857143
2019,11,21,4,DL,N921AT,1214,ORD,LGA,1445,1437.0,-8.0,27.0,9.0,1756,1749.0,-7.0,0.0,,0.0,131.0,132.0,96.0,733.0,,,,,,Thursday,0.0,0.0,14.75,458.125
2019,5,1,3,EV,N783CA,4095,ORD,GSP,2115,2112.0,-3.0,22.0,4.0,13,3.0,-10.0,0.0,,0.0,118.0,111.0,85.0,577.0,,,,,,Wednesday,0.0,0.0,21.25,407.29411764705884
2019,2,17,7,WN,N8324A,4848,MCO,MHT,1650,1706.0,16.0,5.0,3.0,1940,1943.0,3.0,0.0,,0.0,170.0,157.0,149.0,1142.0,,,,,,Sunday,3.0,1.3862943611198906,16.833333333333332,459.86577181208054
2019,5,26,7,HA,N490HA,295,OGG,HNL,1455,1449.0,-6.0,11.0,6.0,1535,1528.0,-7.0,0.0,,0.0,40.0,39.0,22.0,100.0,,,,,,Sunday,0.0,0.0,14.916666666666666,272.72727272727275
2019,1,28,1,YV,N908FJ,5920,EVV,DFW,1518,1504.0,-14.0,11.0,9.0,1735,1711.0,-24.0,0.0,,0.0,137.0,127.0,107.0,642.0,,,,,,Monday,0.0,0.0,15.3,360.0
2019,7,2,2,WN,N787SA,2380,OAK,ONT,815,812.0,-3.0,13.0,3.0,935,923.0,-12.0,0.0,,0.0,80.0,71.0,55.0,362.0,,,,,,Tuesday,0.0,0.0,8.25,394.90909090909093
2019,9,20,5,UA,N893UA,841,ORD,RNO,1930,1925.0,-5.0,24.0,5.0,2154,2149.0,-5.0,0.0,,0.0,264.0,264.0,235.0,1671.0,,,,,,Friday,0.0,0.0,19.5,426.63829787234044
2019,4,23,2,AS,N285VA,1052,LAX,SEA,1530,1530.0,0.0,20.0,14.0,1825,1817.0,-8.0,0.0,,0.0,175.0,167.0,133.0,954.0,,,,,,Tuesday,0.0,0.0,15.5,430.37593984962405
2019,3,3,7,YX,N874RW,6089,LGA,CLE,1722,1719.0,-3.0,41.0,8.0,1918,1933.0,15.0,0.0,,0.0,116.0,134.0,85.0,419.0,0.0,0.0,15.0,0.0,0.0,Sunday,15.0,2.772588722239781,17.366666666666667,295.7647058823529
2019,7,7,7,WN,N7727A,3072,SNA,DAL,815,812.0,-3.0,21.0,4.0,1315,1312.0,-3.0,0.0,,0.0,180.0,180.0,155.0,1216.0,,,,,,Sunday,0.0,0.0,8.25,470.7096774193548
2019,2,3,7,AS,N247AK,785,ATL,SEA,610,558.0,-12.0,12.0,10.0,855,811.0,-44.0,0.0,,0.0,345.0,313.0,291.0,2182.0,,,,,,Sunday,0.0,0.0,6.166666666666667,449.89690721649487
2019,6,2,7,DL,N851DN,2084,STL,ATL,1552,1641.0,49.0,11.0,5.0,1825,1915.0,50.0,0.0,,0.0,93.0,94.0,78.0,484.0,0.0,0.0,1.0,0.0,49.0,Sunday,50.0,3.9318256327243257,15.866666666666667,372.3076923076923
2019,2,19,2,AA,N136AN,1470,ORD,SFO,1145,1144.0,-1.0,14.0,6.0,1434,1423.0,-11.0,0.0,,0.0,289.0,279.0,259.0,1846.0,,,,,,Tuesday,0.0,0.0,11.75,427.6447876447877
2019,5,15,3,MQ,N240NN,3984,MSO,DFW,1133,1132.0,-1.0,10.0,8.0,1550,1536.0,-14.0,0.0,,0.0,197.0,184.0,166.0,1320.0,,,,,,Wednesday,0.0,0.0,11.55,477.10843373493975
2019,12,9,1,MQ,N269NN,3769,DFW,ACT,1247,1242.0,-5.0,19.0,4.0,1337,1327.0,-10.0,0.0,,0.0,50.0,45.0,22.0,89.0,,,,,,Monday,0.0,0.0,12.783333333333333,242.72727272727275
2019,9,2,1,AA,N653AW,641,ILM,CLT,702,656.0,-6.0,14.0,10.0,819,756.0,-23.0,0.0,,0.0,77.0,60.0,36.0,185.0,,,,,,Monday,0.0,0.0,7.033333333333333,308.33333333333337
2019,12,16,1,AA,N953NN,1104,DFW,SNA,840,837.0,-3.0,12.0,3.0,1001,955.0,-6.0,0.0,,0.0,201.0,198.0,183.0,1205.0,,,,,,Monday,0.0,0.0,8.666666666666666,395.0819672131148
2019,4,14,7,OO,N909SW,5768,IAH,MCI,1420,1419.0,-1.0,18.0,8.0,1622,1629.0,7.0,0.0,,0.0,122.0,130.0,104.0,643.0,,,,,,Sunday,7.0,2.0794415416798357,14.333333333333334,370.96153846153845
2019,10,9,3,OO,N941SW,5513,SMF,LAX,955,1031.0,36.0,19.0,11.0,1142,1204.0,22.0,0.0,,0.0,107.0,93.0,63.0,373.0,22.0,0.0,0.0,0.0,0.0,Wednesday,22.0,3.1354942159291497,9.916666666666666,355.23809523809524
2019,5,22,3,OO,N829SK,4058,GRB,DTW,1253,1313.0,20.0,18.0,8.0,1510,1523.0,13.0,0.0,,0.0,77.0,70.0,44.0,287.0,,,,,,Wednesday,13.0,2.6390573296152584,12.883333333333333,391.3636363636364
2019,7,3,3,DL,N105DU,668,SJC,SLC,1640,1640.0,0.0,11.0,5.0,1927,1918.0,-9.0,0.0,,0.0,107.0,98.0,82.0,584.0,,,,,,Wednesday,0.0,0.0,16.666666666666668,427.3170731707317
2019,5,8,3,9E,N292PQ,5260,JFK,BUF,2130,2125.0,-5.0,35.0,6.0,2313,2302.0,-11.0,0.0,,0.0,103.0,97.0,56.0,301.0,,,,,,Wednesday,0.0,0.0,21.5,322.5
2019,1,5,6,UA,N24729,2213,JAC,EWR,1432,1534.0,62.0,20.0,6.0,2051,2127.0,36.0,0.0,,0.0,259.0,233.0,207.0,1874.0,0.0,0.0,33.0,0.0,3.0,Saturday,36.0,3.6109179126442243,14.533333333333333,543.1884057971014
2019,1,11,5,UA,N56859,661,LAX,ORD,1608,1559.0,-9.0,15.0,6.0,2207,2144.0,-23.0,0.0,,0.0,239.0,225.0,204.0,1744.0,,,,,,Friday,0.0,0.0,16.133333333333333,512.9411764705882
2019,6,24,1,WN,N488WN,2378,LAX,DAL,1830,1944.0,74.0,10.0,3.0,2330,28.0,58.0,0.0,,0.0,180.0,164.0,151.0,1246.0,5.0,0.0,0.0,0.0,53.0,Monday,58.0,4.07753744390572,18.5,495.0993377483444
2019,1,17,4,DL,N317NB,1880,ATL,FSD,1959,1958.0,-1.0,21.0,3.0,2155,2151.0,-4.0,0.0,,0.0,176.0,173.0,149.0,954.0,,,,,,Thursday,0.0,0.0,19.983333333333334,384.16107382550337
2019,6,18,2,9E,N8970D,5436,JFK,RIC,1929,14.0,285.0,35.0,5.0,2131,152.0,261.0,0.0,,0.0,122.0,98.0,58.0,288.0,0.0,0.0,261.0,0.0,0.0,Tuesday,261.0,5.568344503761097,19.483333333333334,297.9310344827586
2019,10,31,4,AA,N338PK,2402,SNA,DFW,1135,1132.0,-3.0,10.0,8.0,1636,1610.0,-26.0,0.0,,0.0,181.0,158.0,140.0,1205.0,,,,,,Thursday,0.0,0.0,11.583333333333334,516.4285714285714
2019,1,28,1,OO,N744SK,3021,TUS,PHX,1430,1419.0,-11.0,11.0,9.0,1529,1508.0,-21.0,0.0,,0.0,59.0,49.0,29.0,110.0,,,,,,Monday,0.0,0.0,14.5,227.58620689655172
2019,12,30,1,WN,N8614M,3265,BNA,JAX,2155,2209.0,14.0,10.0,4.0,20,28.0,8.0,0.0,,0.0,85.0,79.0,65.0,483.0,,,,,,Monday,8.0,2.1972245773362196,21.916666666666668,445.84615384615387
2019,6,18,2,AS,N294AK,59,SEA,JNU,1335,1331.0,-4.0,20.0,4.0,1515,1504.0,-11.0,0.0,,0.0,160.0,153.0,129.0,909.0,,,,,,Tuesday,0.0,0.0,13.583333333333334,422.7906976744186
2019,8,30,5,AA,N981NN,2503,AUS,ORD,1325,1321.0,-4.0,13.0,11.0,1615,1554.0,-21.0,0.0,,0.0,170.0,153.0,129.0,977.0,,,,,,Friday,0.0,0.0,13.416666666666666,454.4186046511628
2019,7,15,1,OO,N920EV,4227,SLC,CDC,2215,2214.0,-1.0,10.0,2.0,2315,2259.0,-16.0,0.0,,0.0,60.0,45.0,33.0,221.0,,,,,,Monday,0.0,0.0,22.25,401.8181818181818
2019,12,31,2,OO,N869AS,5619,IAH,HOB,1420,1418.0,-2.0,23.0,4.0,1509,1509.0,0.0,0.0,,0.0,109.0,111.0,84.0,501.0,,,,,,Tuesday,0.0,0.0,14.333333333333334,357.8571428571429
2019,10,17,4,OO,N917EV,3640,MLU,ATL,1753,1754.0,1.0,13.0,11.0,2030,2032.0,2.0,0.0,,0.0,97.0,98.0,74.0,448.0,,,,,,Thursday,2.0,1.0986122886681098,17.883333333333333,363.2432432432433
2019,1,28,1,UA,N12754,1445,STT,IAD,1415,1405.0,-10.0,12.0,3.0,1727,1656.0,-31.0,0.0,,0.0,252.0,231.0,216.0,1606.0,,,,,,Monday,0.0,0.0,14.25,446.1111111111111
2019,9,17,2,YX,N867RW,5930,PHL,BOS,615,611.0,-4.0,16.0,10.0,744,724.0,-20.0,0.0,,0.0,89.0,73.0,47.0,280.0,,,,,,Tuesday,0.0,0.0,6.25,357.4468085106383
2019,3,28,4,UA,N76533,2295,SFO,OGG,1900,1905.0,5.0,15.0,6.0,2137,2133.0,-4.0,0.0,,0.0,337.0,328.0,307.0,2338.0,,,,,,Thursday,0.0,0.0,19.0,456.9381107491857
2019,2,16,6,B6,N708JB,362,PBI,LGA,1255,1253.0,-2.0,12.0,3.0,1544,1530.0,-14.0,0.0,,0.0,169.0,157.0,142.0,1035.0,,,,,,Saturday,0.0,0.0,12.916666666666666,437.32394366197184
2019,7,25,4,DL,N103DU,463,DFW,SLC,1215,1216.0,1.0,16.0,5.0,1353,1345.0,-8.0,0.0,,0.0,158.0,149.0,128.0,989.0,,,,,,Thursday,0.0,0.0,12.25,463.59375
2019,3,15,5,DL,N332NW,1103,FLL,LGA,710,707.0,-3.0,22.0,4.0,1011,1021.0,10.0,0.0,,0.0,181.0,194.0,168.0,1076.0,,,,,,Friday,10.0,2.3978952727983707,7.166666666666667,384.28571428571433
2019,4,9,2,WN,N8682B,639,BWI,DAL,1100,1055.0,-5.0,12.0,21.0,1320,1311.0,-9.0,0.0,,0.0,200.0,196.0,163.0,1209.0,,,,,,Tuesday,0.0,0.0,11.0,445.0306748466258
2019,9,10,2,WN,N236WN,1709,BUF,MDW,1725,1723.0,-2.0,9.0,4.0,1805,1756.0,-9.0,0.0,,0.0,100.0,93.0,80.0,468.0,,,,,,Tuesday,0.0,0.0,17.416666666666668,351.0
2019,2,7,4,OO,N795SK,5706,SFO,ASE,1730,1814.0,44.0,25.0,5.0,2044,2126.0,42.0,0.0,,0.0,134.0,132.0,102.0,848.0,21.0,0.0,0.0,0.0,21.0,Thursday,42.0,3.7612001156935624,17.5,498.82352941176475
2019,10,20,7,AA,N135NN,2459,DFW,LAX,1440,1446.0,6.0,14.0,9.0,1600,1555.0,-5.0,0.0,,0.0,200.0,189.0,166.0,1235.0,,,,,,Sunday,0.0,0.0,14.666666666666666,446.3855421686747
2019,10,20,7,DL,N309DN,1624,ATL,MSP,1707,1706.0,-1.0,25.0,3.0,1845,1844.0,-1.0,0.0,,0.0,158.0,158.0,130.0,907.0,,,,,,Sunday,0.0,0.0,17.116666666666667,418.61538461538464
2019,9,21,6,DL,N549US,1335,LAX,MSP,635,634.0,-1.0,11.0,5.0,1204,1143.0,-21.0,0.0,,0.0,209.0,189.0,173.0,1535.0,,,,,,Saturday,0.0,0.0,6.583333333333333,532.3699421965318
2019,7,31,3,DL,N354NB,2548,FCA,MSP,1529,1521.0,-8.0,23.0,8.0,1900,1857.0,-3.0,0.0,,0.0,151.0,156.0,125.0,1026.0,,,,,,Wednesday,0.0,0.0,15.483333333333333,492.48
2019,1,10,4,AA,N346PR,103,PIT,ORD,518,507.0,-11.0,28.0,8.0,610,553.0,-17.0,0.0,,0.0,112.0,106.0,70.0,413.0,,,,,,Thursday,0.0,0.0,5.3,354.0
2019,6,30,7,MQ,N675AE,4098,ORD,BHM,1845,1903.0,18.0,37.0,3.0,2041,2109.0,28.0,0.0,,0.0,116.0,126.0,86.0,583.0,0.0,0.0,10.0,0.0,18.0,Sunday,28.0,3.367295829986474,18.75,406.74418604651163
2019,1,4,5,OO,N827SK,3767,OKC,MSP,650,1124.0,274.0,12.0,5.0,916,1318.0,242.0,0.0,,0.0,146.0,114.0,97.0,694.0,0.0,242.0,0.0,0.0,0.0,Friday,242.0,5.493061443340548,6.833333333333333,429.27835051546396
2019,2,11,1,G4,235NV,433,LAS,TYS,1514,1510.0,-4.0,31.0,4.0,2157,2158.0,1.0,0.0,,0.0,223.0,228.0,193.0,1739.0,,,,,,Monday,1.0,0.6931471805599453,15.233333333333333,540.6217616580311
2019,3,8,5,UA,N446UA,1492,SNA,IAH,1200,1154.0,-6.0,10.0,11.0,1706,1654.0,-12.0,0.0,,0.0,186.0,180.0,159.0,1346.0,,,,,,Friday,0.0,0.0,12.0,507.92452830188677
2019,5,8,3,WN,N8634A,1264,MDW,LAX,540,546.0,6.0,11.0,7.0,805,753.0,-12.0,0.0,,0.0,265.0,247.0,229.0,1750.0,,,,,,Wednesday,0.0,0.0,5.666666666666667,458.51528384279476
2019,7,28,7,WN,N747SA,5730,SAN,SMF,1525,1524.0,-1.0,13.0,5.0,1655,1653.0,-2.0,0.0,,0.0,90.0,89.0,71.0,480.0,,,,,,Sunday,0.0,0.0,15.416666666666666,405.6338028169014
2019,4,1,1,OO,N923SW,5128,AVL,ORD,1725,1809.0,44.0,32.0,7.0,1845,1915.0,30.0,0.0,,0.0,140.0,126.0,87.0,536.0,0.0,0.0,0.0,0.0,30.0,Monday,30.0,3.4339872044851463,17.416666666666668,369.6551724137931
2019,8,9,5,AA,N907AN,2614,SFO,ORD,730,722.0,-8.0,22.0,29.0,1357,1339.0,-18.0,0.0,,0.0,267.0,257.0,206.0,1846.0,,,,,,Friday,0.0,0.0,7.5,537.6699029126214
2019,2,28,4,DL,N989DL,2228,ATL,ALB,1952,1951.0,-1.0,10.0,4.0,2210,2151.0,-19.0,0.0,,0.0,138.0,120.0,106.0,853.0,,,,,,Thursday,0.0,0.0,19.866666666666667,482.8301886792453
2019,11,9,6,MQ,N240NN,4265,SBA,DFW,609,605.0,-4.0,12.0,21.0,1124,1121.0,-3.0,0.0,,0.0,195.0,196.0,163.0,1316.0,,,,,,Saturday,0.0,0.0,6.15,484.4171779141104
2019,3,16,6,AA,N953UW,1683,AUS,PHL,1437,1437.0,0.0,21.0,10.0,1909,1844.0,-25.0,0.0,,0.0,212.0,187.0,156.0,1430.0,,,,,,Saturday,0.0,0.0,14.616666666666667,550.0
2019,7,14,7,OO,N970SW,5789,STS,DEN,1210,1241.0,31.0,26.0,11.0,1550,1625.0,35.0,0.0,,0.0,160.0,164.0,127.0,977.0,7.0,0.0,4.0,0.0,24.0,Sunday,35.0,3.58351893845611,12.166666666666666,461.5748031496063
2019,2,25,1,AA,N830AW,2091,ATL,MIA,1811,1807.0,-4.0,29.0,10.0,2015,2012.0,-3.0,0.0,,0.0,124.0,125.0,86.0,594.0,,,,,,Monday,0.0,0.0,18.183333333333334,414.4186046511628
2019,12,25,3,WN,N964WN,6712,DAL,MAF,1225,1223.0,-2.0,14.0,4.0,1340,1333.0,-7.0,0.0,,0.0,75.0,70.0,52.0,319.0,,,,,,Wednesday,0.0,0.0,12.416666666666666,368.0769230769231
2019,11,3,7,OO,N712SK,3010,PHX,BFL,2115,2111.0,-4.0,20.0,4.0,2145,2134.0,-11.0,0.0,,0.0,90.0,83.0,59.0,425.0,,,,,,Sunday,0.0,0.0,21.25,432.2033898305085
2019,2,10,7,9E,N293PQ,3465,DTW,GRR,1755,1750.0,-5.0,14.0,7.0,1857,1844.0,-13.0,0.0,,0.0,62.0,54.0,33.0,120.0,,,,,,Sunday,0.0,0.0,17.916666666666668,218.1818181818182
2019,9,30,1,WN,N8545V,1246,MDW,CVG,1635,1640.0,5.0,11.0,4.0,1845,1835.0,-10.0,0.0,,0.0,70.0,55.0,40.0,249.0,,,,,,Monday,0.0,0.0,16.583333333333332,373.5
2019,11,19,2,AA,N939UW,438,SAN,PHX,955,951.0,-4.0,15.0,2.0,1222,1200.0,-22.0,0.0,,0.0,87.0,69.0,52.0,304.0,,,,,,Tuesday,0.0,0.0,9.916666666666666,350.7692307692308
2019,2,14,4,OO,N719SK,3218,ELP,PHX,1153,1151.0,-2.0,16.0,6.0,1334,1316.0,-18.0,0.0,,0.0,101.0,85.0,63.0,347.0,,,,,,Thursday,0.0,0.0,11.883333333333333,330.4761904761905
2019,9,19,4,DL,N365NW,626,DTW,ORD,1550,1546.0,-4.0,19.0,12.0,1609,1603.0,-6.0,0.0,,0.0,79.0,77.0,46.0,235.0,,,,,,Thursday,0.0,0.0,15.833333333333334,306.5217391304348
2019,12,20,5,OO,N404SY,3327,PSP,SFO,620,621.0,1.0,10.0,4.0,750,753.0,3.0,0.0,,0.0,90.0,92.0,78.0,421.0,,,,,,Friday,3.0,1.3862943611198906,6.333333333333333,323.84615384615387
2019,10,22,2,WN,N747SA,454,SAN,SAT,810,807.0,-3.0,12.0,9.0,1255,1242.0,-13.0,0.0,,0.0,165.0,155.0,134.0,1129.0,,,,,,Tuesday,0.0,0.0,8.166666666666666,505.52238805970154
2019,1,22,2,DL,N378NW,1884,MIA,DTW,1248,1242.0,-6.0,13.0,7.0,1557,1531.0,-26.0,0.0,,0.0,189.0,169.0,149.0,1145.0,,,,,,Tuesday,0.0,0.0,12.8,461.0738255033557
2019,5,18,6,AS,N512AS,851,SEA,HNL,1220,1224.0,4.0,16.0,16.0,1535,1528.0,-7.0,0.0,,0.0,375.0,364.0,332.0,2677.0,,,,,,Saturday,0.0,0.0,12.333333333333334,483.7951807228916
2019,3,31,7,DL,N937AT,2599,DTW,EWR,2045,2100.0,15.0,16.0,7.0,2224,2234.0,10.0,0.0,,0.0,99.0,94.0,71.0,488.0,,,,,,Sunday,10.0,2.3978952727983707,20.75,412.3943661971831
2019,5,7,2,WN,N201LV,2025,PHX,CLE,1035,1034.0,-1.0,14.0,2.0,1730,1712.0,-18.0,0.0,,0.0,235.0,218.0,202.0,1737.0,,,,,,Tuesday,0.0,0.0,10.583333333333334,515.940594059406
2019,7,10,3,WN,N451WN,2351,HOU,STL,1615,1619.0,4.0,10.0,7.0,1810,1825.0,15.0,0.0,,0.0,115.0,126.0,109.0,687.0,0.0,0.0,15.0,0.0,0.0,Wednesday,15.0,2.772588722239781,16.25,378.1651376146789
2019,8,10,6,G4,219NV,2995,CLE,SAV,2033,2102.0,29.0,13.0,6.0,2219,2239.0,20.0,0.0,,0.0,106.0,97.0,78.0,641.0,2.0,0.0,0.0,0.0,18.0,Saturday,20.0,3.044522437723423,20.55,493.07692307692304
2019,8,4,7,MQ,N623AE,4235,BNA,ORD,919,913.0,-6.0,10.0,15.0,1110,1054.0,-16.0,0.0,,0.0,111.0,101.0,76.0,409.0,,,,,,Sunday,0.0,0.0,9.316666666666666,322.89473684210526
2019,7,26,5,WN,N8528Q,968,OAK,LAX,1725,1722.0,-3.0,13.0,6.0,1850,1836.0,-14.0,0.0,,0.0,85.0,74.0,55.0,337.0,,,,,,Friday,0.0,0.0,17.416666666666668,367.6363636363636
2019,3,11,1,AA,N741UW,402,BWI,CLT,1754,1748.0,-6.0,24.0,5.0,1929,1926.0,-3.0,0.0,,0.0,95.0,98.0,69.0,361.0,,,,,,Monday,0.0,0.0,17.9,313.9130434782609
2019,5,3,5,DL,N995AT,2133,ATL,CLT,1400,1359.0,-1.0,20.0,19.0,1520,1521.0,1.0,0.0,,0.0,80.0,82.0,43.0,226.0,,,,,,Friday,1.0,0.6931471805599453,14.0,315.3488372093023
2019,7,13,6,YV,N959LR,5983,HOU,DFW,1814,1834.0,20.0,19.0,17.0,1931,1953.0,22.0,0.0,,0.0,77.0,79.0,43.0,247.0,0.0,3.0,2.0,0.0,17.0,Saturday,22.0,3.1354942159291497,18.233333333333334,344.6511627906977
2019,7,30,2,NK,N644NK,550,MCO,BDL,700,654.0,-6.0,13.0,6.0,944,921.0,-23.0,0.0,,0.0,164.0,147.0,128.0,1050.0,,,,,,Tuesday,0.0,0.0,7.0,492.1875
2019,3,5,2,UA,N33294,2247,CLE,FLL,640,637.0,-3.0,15.0,4.0,943,923.0,-20.0,0.0,,0.0,183.0,166.0,147.0,1062.0,,,,,,Tuesday,0.0,0.0,6.666666666666667,433.469387755102
2019,3,15,5,UA,N404UA,530,IAH,SAT,2000,2004.0,4.0,14.0,6.0,2103,2102.0,-1.0,0.0,,0.0,63.0,58.0,38.0,191.0,,,,,,Friday,0.0,0.0,20.0,301.57894736842104
2019,4,29,1,AS,N559AS,156,LIH,PDX,1050,1119.0,29.0,12.0,4.0,1915,1937.0,22.0,0.0,,0.0,325.0,318.0,302.0,2631.0,0.0,0.0,22.0,0.0,0.0,Monday,22.0,3.1354942159291497,10.833333333333334,522.7152317880794
2019,8,1,4,AA,N869NN,866,ORD,PHX,1000,955.0,-5.0,15.0,4.0,1141,1120.0,-21.0,0.0,,0.0,221.0,205.0,186.0,1440.0,,,,,,Thursday,0.0,0.0,10.0,464.51612903225805
2019,4,26,5,YV,N906FJ,5750,FLG,PHX,1832,1818.0,-14.0,15.0,9.0,1932,1910.0,-22.0,0.0,,0.0,60.0,52.0,28.0,119.0,,,,,,Friday,0.0,0.0,18.533333333333335,255.0
2019,9,13,5,AA,N899NN,2225,FAT,DFW,1200,1155.0,-5.0,11.0,9.0,1712,1654.0,-18.0,0.0,,0.0,192.0,179.0,159.0,1313.0,,,,,,Friday,0.0,0.0,12.0,495.47169811320754
2019,8,9,5,YX,N135HQ,4402,LGA,RDU,810,802.0,-8.0,27.0,4.0,1002,942.0,-20.0,0.0,,0.0,112.0,100.0,69.0,431.0,,,,,,Friday,0.0,0.0,8.166666666666666,374.7826086956522
2019,11,21,4,WN,N7724A,654,DEN,CMH,2050,2049.0,-1.0,29.0,4.0,120,136.0,16.0,0.0,,0.0,150.0,167.0,134.0,1154.0,0.0,0.0,16.0,0.0,0.0,Thursday,16.0,2.833213344056216,20.833333333333332,516.7164179104477
2019,9,5,4,AS,N260AK,746,SEA,ATL,605,555.0,-10.0,21.0,9.0,1400,1337.0,-23.0,0.0,,0.0,295.0,282.0,252.0,2182.0,,,,,,Thursday,0.0,0.0,6.083333333333333,519.5238095238095
2019,6,30,7,AS,N581AS,281,OAK,SEA,600,609.0,9.0,17.0,10.0,805,800.0,-5.0,0.0,,0.0,125.0,111.0,84.0,672.0,,,,,,Sunday,0.0,0.0,6.0,480.0
2019,9,13,5,AA,N126UW,1865,DCA,CLT,500,455.0,-5.0,15.0,5.0,635,616.0,-19.0,0.0,,0.0,95.0,81.0,61.0,331.0,,,,,,Friday,0.0,0.0,5.0,325.57377049180326
2019,9,21,6,YV,N921FJ,5758,ABQ,PHX,846,903.0,17.0,11.0,19.0,922,932.0,10.0,0.0,,0.0,96.0,89.0,59.0,328.0,,,,,,Saturday,10.0,2.3978952727983707,8.766666666666667,333.5593220338983
2019,4,23,2,DL,N937AT,2863,DTW,MCI,835,831.0,-4.0,20.0,5.0,944,937.0,-7.0,0.0,,0.0,129.0,126.0,101.0,629.0,,,,,,Tuesday,0.0,0.0,8.583333333333334,373.66336633663366
2019,1,25,5,MQ,N922AE,3988,ORD,DSM,1516,1516.0,0.0,39.0,8.0,1637,1654.0,17.0,0.0,,0.0,81.0,98.0,51.0,299.0,0.0,0.0,17.0,0.0,0.0,Friday,17.0,2.8903717578961645,15.266666666666667,351.7647058823529
2019,11,29,5,B6,N198JB,255,BOS,DCA,714,725.0,11.0,20.0,2.0,901,848.0,-13.0,0.0,,0.0,107.0,83.0,61.0,399.0,,,,,,Friday,0.0,0.0,7.233333333333333,392.45901639344265
2019,10,2,3,DL,N333DX,540,ATL,SAN,1929,1936.0,7.0,15.0,5.0,2105,2050.0,-15.0,0.0,,0.0,276.0,254.0,234.0,1892.0,,,,,,Wednesday,0.0,0.0,19.483333333333334,485.1282051282051
2019,5,17,5,AA,N679AW,2495,CLT,RDU,1120,1115.0,-5.0,12.0,4.0,1212,1202.0,-10.0,0.0,,0.0,52.0,47.0,31.0,130.0,,,,,,Friday,0.0,0.0,11.333333333333334,251.61290322580643
2019,9,21,6,MQ,N698CB,4075,ORD,LEX,850,846.0,-4.0,15.0,4.0,1111,1053.0,-18.0,0.0,,0.0,81.0,67.0,48.0,323.0,,,,,,Saturday,0.0,0.0,8.833333333333334,403.75
2019,1,19,6,AA,N960AN,2303,MIA,ORD,1626,1927.0,181.0,21.0,9.0,1855,2135.0,160.0,0.0,,0.0,209.0,188.0,158.0,1197.0,0.0,0.0,160.0,0.0,0.0,Saturday,160.0,5.081404364984463,16.433333333333334,454.55696202531647
2019,8,20,2,YV,N925FJ,5960,COS,DFW,1815,1759.0,-16.0,18.0,7.0,2106,2043.0,-23.0,0.0,,0.0,111.0,104.0,79.0,592.0,,,,,,Tuesday,0.0,0.0,18.25,449.62025316455697
